[Invalid file specified for console output: ${workspace_loc:/CoCoStandalone/src/testing}]
sols;heuristica;nombre;features;combs;Variables;Constraints;Solution;Build time;Resolution;Nodes;Backtracks;Fails
10;3;cocoModel_1280_2.properties;Model;1280;22328;23935;10;0,043;0,312;0,000000e+00;309;18;1;0;
10;0;cocoModel_1280_20.properties;Model;1280;66199;70964;10;0,277;4,287;0,000000e+00;567;137;63;0;
10;1;cocoModel_1280_20.properties;Model;1280;66199;70964;10;0,261;1,340;0,000000e+00;597;28;9;0;
10;2;cocoModel_1280_20.properties;Model;1280;66199;70964;10;0,260;1,350;0,000000e+00;539;18;2;0;
10;3;cocoModel_1280_20.properties;Model;1280;66199;70964;10;0,261;1,525;0,000000e+00;539;18;2;0;
10;0;cocoModel_1280_21.properties;Model;1280;66137;70885;10;0,251;1,907;0,000000e+00;223;34;11;0;
10;1;cocoModel_1280_21.properties;Model;1280;66137;70885;10;0,260;0,943;0,000000e+00;276;19;2;0;
10;2;cocoModel_1280_21.properties;Model;1280;66137;70885;10;0,317;0,920;0,000000e+00;216;31;14;0;
10;3;cocoModel_1280_21.properties;Model;1280;66137;70885;10;0,261;0,959;0,000000e+00;216;31;14;0;
10;0;cocoModel_1280_22.properties;Model;1280;66117;70819;10;0,271;2,176;0,000000e+00;272;100;48;0;
10;1;cocoModel_1280_22.properties;Model;1280;66117;70819;10;0,262;1,021;0,000000e+00;299;28;11;0;
10;2;cocoModel_1280_22.properties;Model;1280;66117;70819;10;0,258;0,931;0,000000e+00;248;23;7;0;
10;3;cocoModel_1280_22.properties;Model;1280;66117;70819;10;0,259;0,979;0,000000e+00;248;23;7;0;
10;0;cocoModel_1280_30.properties;Model;1280;88407;94798;10;0,438;4,219;0,000000e+00;358;82;40;0;
10;1;cocoModel_1280_30.properties;Model;1280;88407;94798;10;0,441;1,718;0,000000e+00;470;35;20;0;
10;2;cocoModel_1280_30.properties;Model;1280;88407;94798;10;0,446;1,468;0,000000e+00;355;19;4;0;
10;3;cocoModel_1280_30.properties;Model;1280;88407;94798;10;0,571;1,677;0,000000e+00;355;19;4;0;
10;0;cocoModel_1280_31.properties;Model;1280;87683;93913;10;0,421;5,739;0,000000e+00;561;128;63;0;
10;1;cocoModel_1280_31.properties;Model;1280;87683;93913;10;0,428;1,950;0,000000e+00;615;39;23;0;
10;2;cocoModel_1280_31.properties;Model;1280;87683;93913;10;0,429;1,759;0,000000e+00;506;28;12;0;
10;3;cocoModel_1280_31.properties;Model;1280;87683;93913;10;0,432;1,956;0,000000e+00;506;28;12;0;
10;0;cocoModel_1280_32.properties;Model;1280;88656;95123;10;0,438;3,066;0,000000e+00;271;67;27;0;
10;1;cocoModel_1280_32.properties;Model;1280;88656;95123;10;0,435;1,508;0,000000e+00;363;34;19;0;
10;2;cocoModel_1280_32.properties;Model;1280;88656;95123;10;0,438;1,328;0,000000e+00;279;26;9;0;
10;3;cocoModel_1280_32.properties;Model;1280;88656;95123;10;0,437;1,330;0,000000e+00;279;26;9;0;
10;0;cocoModel_1280_40.properties;Model;1280;110106;118012;10;0,654;13,927;0,000000e+00;1109;265;127;0;
10;1;cocoModel_1280_40.properties;Model;1280;110106;118012;10;0,655;4,304;0,000000e+00;1231;22;6;0;
10;2;cocoModel_1280_40.properties;Model;1280;110106;118012;10;0,651;3,367;0,000000e+00;956;15;0;0;
10;3;cocoModel_1280_40.properties;Model;1280;110106;118012;10;0,650;4,033;0,000000e+00;956;15;0;0;
10;0;cocoModel_1280_41.properties;Model;1280;109777;117550;10;0,649;4,944;0,000000e+00;319;119;58;0;
10;1;cocoModel_1280_41.properties;Model;1280;109777;117550;10;0,669;2,453;0,000000e+00;384;42;26;0;
10;2;cocoModel_1280_41.properties;Model;1280;109777;117550;10;0,655;1,926;0,000000e+00;312;31;12;0;
10;3;cocoModel_1280_41.properties;Model;1280;109777;117550;10;0,639;1,944;0,000000e+00;312;31;12;0;
10;0;cocoModel_1280_42.properties;Model;1280;109434;117201;10;0,635;3,865;0,000000e+00;257;61;27;0;
10;1;cocoModel_1280_42.properties;Model;1280;109434;117201;10;0,649;2,247;0,000000e+00;490;50;30;0;
10;2;cocoModel_1280_42.properties;Model;1280;109434;117201;10;0,643;2,072;0,000000e+00;402;20;5;0;
10;3;cocoModel_1280_42.properties;Model;1280;109434;117201;10;0,642;2,121;0,000000e+00;402;20;5;0;
10;0;cocoModel_160_0.properties;Model;160;2822;3024;10;0,022;0,019;0,000000e+00;61;26;5;0;
10;1;cocoModel_160_0.properties;Model;160;2822;3024;10;0,004;0,013;0,000000e+00;59;22;3;0;
10;2;cocoModel_160_0.properties;Model;160;2822;3024;10;0,004;0,012;0,000000e+00;47;16;0;0;
10;3;cocoModel_160_0.properties;Model;160;2822;3024;10;0,004;0,013;0,000000e+00;47;16;0;0;
10;0;cocoModel_160_1.properties;Model;160;2834;3040;10;0,007;0,017;0,000000e+00;45;16;0;0;
10;1;cocoModel_160_1.properties;Model;160;2834;3040;10;0,004;0,013;0,000000e+00;66;18;1;0;
10;2;cocoModel_160_1.properties;Model;160;2834;3040;10;0,004;0,012;0,000000e+00;49;19;1;0;
10;3;cocoModel_160_1.properties;Model;160;2834;3040;10;0,004;0,014;0,000000e+00;49;19;1;0;
10;0;cocoModel_160_10.properties;Model;160;5612;6017;10;0,018;0,047;0,000000e+00;89;24;4;0;
10;1;cocoModel_160_10.properties;Model;160;5612;6017;10;0,007;0,029;0,000000e+00;96;16;0;0;
10;2;cocoModel_160_10.properties;Model;160;5612;6017;10;0,007;0,032;0,000000e+00;90;19;1;0;
10;3;cocoModel_160_10.properties;Model;160;5612;6017;10;0,008;0,032;0,000000e+00;90;19;1;0;
10;0;cocoModel_160_11.properties;Model;160;5489;5867;10;0,017;0,048;0,000000e+00;116;85;35;0;
10;1;cocoModel_160_11.properties;Model;160;5489;5867;10;0,007;0,030;0,000000e+00;107;22;5;0;
10;2;cocoModel_160_11.properties;Model;160;5489;5867;10;0,008;0,028;0,000000e+00;69;15;0;0;
10;3;cocoModel_160_11.properties;Model;160;5489;5867;10;0,007;0,029;0,000000e+00;69;15;0;0;
10;0;cocoModel_160_12.properties;Model;160;5594;5988;10;0,016;0,060;0,000000e+00;122;34;10;0;
10;1;cocoModel_160_12.properties;Model;160;5594;5988;10;0,007;0,030;0,000000e+00;91;17;1;0;
10;2;cocoModel_160_12.properties;Model;160;5594;5988;10;0,008;0,029;0,000000e+00;76;17;0;0;
10;3;cocoModel_160_12.properties;Model;160;5594;5988;10;0,007;0,030;0,000000e+00;76;17;0;0;
10;0;cocoModel_160_2.properties;Model;160;2830;3033;10;0,015;0,017;0,000000e+00;46;16;0;0;
10;1;cocoModel_160_2.properties;Model;160;2830;3033;10;0,004;0,011;0,000000e+00;38;17;1;0;
10;2;cocoModel_160_2.properties;Model;160;2830;3033;10;0,004;0,012;0,000000e+00;46;16;0;0;
10;3;cocoModel_160_2.properties;Model;160;2830;3033;10;0,004;0,012;0,000000e+00;46;16;0;0;
10;0;cocoModel_160_20.properties;Model;160;8375;8979;10;0,020;0,098;0,000000e+00;137;23;4;0;
10;1;cocoModel_160_20.properties;Model;160;8375;8979;10;0,014;0,065;0,000000e+00;177;19;2;0;
10;2;cocoModel_160_20.properties;Model;160;8375;8979;10;0,012;0,054;0,000000e+00;106;16;1;0;
10;3;cocoModel_160_20.properties;Model;160;8375;8979;10;0,012;0,064;0,000000e+00;106;16;1;0;
10;0;cocoModel_160_21.properties;Model;160;16736;17955;10;0,029;0,313;0,000000e+00;260;71;29;0;
10;1;cocoModel_160_21.properties;Model;160;16736;17955;10;0,028;0,175;0,000000e+00;228;18;1;0;
10;2;cocoModel_160_21.properties;Model;160;16736;17955;10;0,029;0,158;0,000000e+00;178;16;0;0;
10;3;cocoModel_160_21.properties;Model;160;16736;17955;10;0,027;0,176;0,000000e+00;178;16;0;0;
10;0;cocoModel_160_22.properties;Model;160;16320;17439;10;0,040;0,257;0,000000e+00;207;38;12;0;
10;1;cocoModel_160_22.properties;Model;160;16320;17439;10;0,027;0,166;0,000000e+00;238;20;2;0;
10;2;cocoModel_160_22.properties;Model;160;16320;17439;10;0,028;0,135;0,000000e+00;126;20;2;0;
10;3;cocoModel_160_22.properties;Model;160;16320;17439;10;0,028;0,147;0,000000e+00;126;20;2;0;
10;0;cocoModel_160_30.properties;Model;160;22204;23815;10;0,053;0,511;0,000000e+00;321;40;14;0;
10;1;cocoModel_160_30.properties;Model;160;22204;23815;10;0,043;0,300;0,000000e+00;367;18;2;0;
10;2;cocoModel_160_30.properties;Model;160;22204;23815;10;0,043;0,277;0,000000e+00;309;21;3;0;
10;3;cocoModel_160_30.properties;Model;160;22204;23815;10;0,044;0,323;0,000000e+00;309;21;3;0;
10;0;cocoModel_160_31.properties;Model;160;22152;23751;10;0,055;0,453;0,000000e+00;264;61;23;0;
10;1;cocoModel_160_31.properties;Model;160;22152;23751;10;0,042;0,340;0,000000e+00;457;20;3;0;
10;2;cocoModel_160_31.properties;Model;160;22152;23751;10;0,042;0,280;0,000000e+00;327;27;6;0;
10;3;cocoModel_160_31.properties;Model;160;22152;23751;10;0,042;0,336;0,000000e+00;327;27;6;0;
10;0;cocoModel_160_32.properties;Model;160;22004;23555;10;0,049;0,459;0,000000e+00;260;80;34;0;
10;1;cocoModel_160_32.properties;Model;160;22004;23555;10;0,043;0,324;0,000000e+00;431;22;5;0;
10;2;cocoModel_160_32.properties;Model;160;22004;23555;10;0,041;0,258;0,000000e+00;269;29;9;0;
10;3;cocoModel_160_32.properties;Model;160;22004;23555;10;0,044;0,294;0,000000e+00;269;29;9;0;
10;0;cocoModel_160_40.properties;Model;160;27416;29361;10;0,102;0,877;0,000000e+00;365;35;10;0;
10;1;cocoModel_160_40.properties;Model;160;27416;29361;10;0,059;0,436;0,000000e+00;432;28;9;0;
10;2;cocoModel_160_40.properties;Model;160;27416;29361;10;0,057;0,369;0,000000e+00;338;22;6;0;
10;3;cocoModel_160_40.properties;Model;160;27416;29361;10;0,060;0,422;0,000000e+00;338;22;6;0;
10;0;cocoModel_160_41.properties;Model;160;27774;29789;10;0,062;0,680;0,000000e+00;299;54;20;0;
10;1;cocoModel_160_41.properties;Model;160;27774;29789;10;0,058;0,417;0,000000e+00;411;26;10;0;
10;2;cocoModel_160_41.properties;Model;160;27774;29789;10;0,059;0,340;0,000000e+00;269;29;10;0;
10;3;cocoModel_160_41.properties;Model;160;27774;29789;10;0,060;0,375;0,000000e+00;269;29;10;0;
10;0;cocoModel_160_42.properties;Model;160;27574;29553;10;0,058;0,537;0,000000e+00;253;83;35;0;
10;1;cocoModel_160_42.properties;Model;160;27574;29553;10;0,058;0,335;0,000000e+00;294;25;9;0;
10;2;cocoModel_160_42.properties;Model;160;27574;29553;10;0,059;0,323;0,000000e+00;261;18;2;0;
10;3;cocoModel_160_42.properties;Model;160;27574;29553;10;0,059;0,347;0,000000e+00;261;18;2;0;
10;0;cocoModel_320_0.properties;Model;320;5522;5911;10;0,020;0,048;0,000000e+00;107;44;14;0;
10;1;cocoModel_320_0.properties;Model;320;5522;5911;10;0,007;0,029;0,000000e+00;97;17;1;0;
10;2;cocoModel_320_0.properties;Model;320;5522;5911;10;0,007;0,028;0,000000e+00;88;16;0;0;
10;3;cocoModel_320_0.properties;Model;320;5522;5911;10;0,007;0,030;0,000000e+00;88;16;0;0;
10;0;cocoModel_320_1.properties;Model;320;5696;6124;10;0,012;0,057;0,000000e+00;115;34;9;0;
10;1;cocoModel_320_1.properties;Model;320;5696;6124;10;0,009;0,037;0,000000e+00;117;17;1;0;
10;2;cocoModel_320_1.properties;Model;320;5696;6124;10;0,008;0,033;0,000000e+00;96;16;0;0;
10;3;cocoModel_320_1.properties;Model;320;5696;6124;10;0,008;0,035;0,000000e+00;96;16;0;0;
10;0;cocoModel_320_10.properties;Model;320;11097;11894;10;0,030;0,135;0,000000e+00;149;71;28;0;
10;1;cocoModel_320_10.properties;Model;320;11097;11894;10;0,018;0,105;0,000000e+00;231;20;4;0;
10;2;cocoModel_320_10.properties;Model;320;11097;11894;10;0,016;0,093;0,000000e+00;171;23;4;0;
10;3;cocoModel_320_10.properties;Model;320;11097;11894;10;0,017;0,108;0,000000e+00;171;23;4;0;
10;0;cocoModel_320_11.properties;Model;320;11101;11898;10;0,029;0,136;0,000000e+00;143;39;13;0;
10;1;cocoModel_320_11.properties;Model;320;11101;11898;10;0,016;0,091;0,000000e+00;140;25;5;0;
10;2;cocoModel_320_11.properties;Model;320;11101;11898;10;0,016;0,087;0,000000e+00;128;30;11;0;
10;3;cocoModel_320_11.properties;Model;320;11101;11898;10;0,016;0,091;0,000000e+00;128;30;11;0;
10;0;cocoModel_320_12.properties;Model;320;11228;12050;10;0,028;0,171;0,000000e+00;208;74;30;0;
10;1;cocoModel_320_12.properties;Model;320;11228;12050;10;0,017;0,105;0,000000e+00;233;21;4;0;
10;2;cocoModel_320_12.properties;Model;320;11228;12050;10;0,016;0,094;0,000000e+00;180;15;0;0;
10;3;cocoModel_320_12.properties;Model;320;11228;12050;10;0,017;0,141;0,000000e+00;180;15;0;0;
10;0;cocoModel_320_2.properties;Model;320;5607;6020;10;0,012;0,039;0,000000e+00;60;35;10;0;
10;1;cocoModel_320_2.properties;Model;320;5607;6020;10;0,008;0,043;0,000000e+00;105;16;0;0;
10;2;cocoModel_320_2.properties;Model;320;5607;6020;10;0,007;0,029;0,000000e+00;87;17;1;0;
10;3;cocoModel_320_2.properties;Model;320;5607;6020;10;0,007;0,030;0,000000e+00;87;17;1;0;
10;0;cocoModel_320_20.properties;Model;320;16618;17822;10;0,040;0,207;0,000000e+00;121;19;2;0;
10;1;cocoModel_320_20.properties;Model;320;16618;17822;10;0,028;0,174;0,000000e+00;220;17;1;0;
10;2;cocoModel_320_20.properties;Model;320;16618;17822;10;0,028;0,164;0,000000e+00;193;16;0;0;
10;3;cocoModel_320_20.properties;Model;320;16618;17822;10;0,028;0,177;0,000000e+00;193;16;0;0;
10;0;cocoModel_320_21.properties;Model;320;16574;17760;10;0,042;0,265;0,000000e+00;194;39;13;0;
10;1;cocoModel_320_21.properties;Model;320;16574;17760;10;0,029;0,176;0,000000e+00;241;17;2;0;
10;2;cocoModel_320_21.properties;Model;320;16574;17760;10;0,028;0,167;0,000000e+00;219;32;11;0;
10;3;cocoModel_320_21.properties;Model;320;16574;17760;10;0,028;0,179;0,000000e+00;219;32;11;0;
10;0;cocoModel_320_22.properties;Model;320;16789;18016;10;0,043;0,190;0,000000e+00;94;17;1;0;
10;1;cocoModel_320_22.properties;Model;320;16789;18016;10;0,029;0,197;0,000000e+00;292;19;2;0;
10;2;cocoModel_320_22.properties;Model;320;16789;18016;10;0,044;0,183;0,000000e+00;251;18;2;0;
10;3;cocoModel_320_22.properties;Model;320;16789;18016;10;0,035;0,210;0,000000e+00;251;18;2;0;
10;0;cocoModel_320_30.properties;Model;320;21958;23516;10;0,062;0,325;0,000000e+00;151;43;18;0;
10;1;cocoModel_320_30.properties;Model;320;21958;23516;10;0,042;0,254;0,000000e+00;282;20;4;0;
10;2;cocoModel_320_30.properties;Model;320;21958;23516;10;0,042;0,243;0,000000e+00;245;18;3;0;
10;3;cocoModel_320_30.properties;Model;320;21958;23516;10;0,042;0,284;0,000000e+00;245;18;3;0;
10;0;cocoModel_320_31.properties;Model;320;22000;23567;10;0,058;0,402;0,000000e+00;218;39;13;0;
10;1;cocoModel_320_31.properties;Model;320;22000;23567;10;0,042;0,264;0,000000e+00;298;17;1;0;
10;2;cocoModel_320_31.properties;Model;320;22000;23567;10;0,042;0,252;0,000000e+00;264;19;3;0;
10;3;cocoModel_320_31.properties;Model;320;22000;23567;10;0,043;0,281;0,000000e+00;264;19;3;0;
10;0;cocoModel_320_32.properties;Model;320;22060;23628;10;0,054;0,392;0,000000e+00;223;91;39;0;
10;1;cocoModel_320_32.properties;Model;320;22060;23628;10;0,042;0,238;0,000000e+00;246;19;3;0;
10;2;cocoModel_320_32.properties;Model;320;22060;23628;10;0,043;0,244;0,000000e+00;238;22;5;0;
10;3;cocoModel_320_32.properties;Model;320;22060;23628;10;0,042;0,266;0,000000e+00;238;22;5;0;
10;0;cocoModel_320_40.properties;Model;320;27605;29559;10;0,057;0,499;0,000000e+00;177;45;17;0;
10;1;cocoModel_320_40.properties;Model;320;27605;29559;10;0,058;0,375;0,000000e+00;328;31;12;0;
10;2;cocoModel_320_40.properties;Model;320;27605;29559;10;0,059;0,315;0,000000e+00;225;33;13;0;
10;3;cocoModel_320_40.properties;Model;320;27605;29559;10;0,060;0,343;0,000000e+00;225;33;13;0;
10;0;cocoModel_320_41.properties;Model;320;27534;29507;10;0,056;0,773;0,000000e+00;377;90;37;0;
10;1;cocoModel_320_41.properties;Model;320;27534;29507;10;0,058;0,399;0,000000e+00;403;18;2;0;
10;2;cocoModel_320_41.properties;Model;320;27534;29507;10;0,059;0,364;0,000000e+00;317;17;1;0;
10;3;cocoModel_320_41.properties;Model;320;27534;29507;10;0,058;0,413;0,000000e+00;317;17;1;0;
10;0;cocoModel_320_42.properties;Model;320;27622;29576;10;0,056;0,783;0,000000e+00;353;105;47;0;
10;1;cocoModel_320_42.properties;Model;320;27622;29576;10;0,059;0,401;0,000000e+00;382;22;4;0;
10;2;cocoModel_320_42.properties;Model;320;27622;29576;10;0,058;0,371;0,000000e+00;311;20;4;0;
10;3;cocoModel_320_42.properties;Model;320;27622;29576;10;0,086;0,563;0,000000e+00;311;20;4;0;
10;0;cocoModel_40_0.properties;Model;40;694;729;10;0,002;0,005;0,000000e+00;28;16;0;0;
10;1;cocoModel_40_0.properties;Model;40;694;729;10;0,002;0,003;0,000000e+00;33;20;3;0;
10;2;cocoModel_40_0.properties;Model;40;694;729;10;0,002;0,003;0,000000e+00;33;17;0;0;
10;3;cocoModel_40_0.properties;Model;40;694;729;10;0,001;0,003;0,000000e+00;33;17;0;0;
10;0;cocoModel_40_1.properties;Model;40;760;817;10;0,002;0,005;0,000000e+00;38;22;3;0;
10;1;cocoModel_40_1.properties;Model;40;760;817;10;0,002;0,003;0,000000e+00;36;18;1;0;
10;2;cocoModel_40_1.properties;Model;40;760;817;10;0,001;0,004;0,000000e+00;31;16;0;0;
10;3;cocoModel_40_1.properties;Model;40;760;817;10;0,002;0,003;0,000000e+00;31;16;0;0;
10;0;cocoModel_40_10.properties;Model;40;1362;1444;10;0,003;0,007;0,000000e+00;31;18;1;0;
10;1;cocoModel_40_10.properties;Model;40;1362;1444;10;0,002;0,006;0,000000e+00;33;18;1;0;
10;2;cocoModel_40_10.properties;Model;40;1362;1444;10;0,002;0,006;0,000000e+00;32;20;2;0;
10;3;cocoModel_40_10.properties;Model;40;1362;1444;10;0,003;0,006;0,000000e+00;32;20;2;0;
10;0;cocoModel_40_11.properties;Model;40;1305;1380;10;0,003;0,007;0,000000e+00;49;32;8;0;
10;1;cocoModel_40_11.properties;Model;40;1305;1380;10;0,002;0,005;0,000000e+00;49;16;0;0;
10;2;cocoModel_40_11.properties;Model;40;1305;1380;10;0,002;0,005;0,000000e+00;46;28;6;0;
10;3;cocoModel_40_11.properties;Model;40;1305;1380;10;0,002;0,006;0,000000e+00;46;28;6;0;
10;0;cocoModel_40_12.properties;Model;40;1380;1472;10;0,014;0,007;0,000000e+00;31;15;0;0;
10;1;cocoModel_40_12.properties;Model;40;1380;1472;10;0,002;0,006;0,000000e+00;34;19;2;0;
10;2;cocoModel_40_12.properties;Model;40;1380;1472;10;0,002;0,006;0,000000e+00;39;27;6;0;
10;3;cocoModel_40_12.properties;Model;40;1380;1472;10;0,002;0,006;0,000000e+00;39;27;6;0;
10;0;cocoModel_40_2.properties;Model;40;755;808;10;0,007;0,004;0,000000e+00;26;16;0;0;
10;1;cocoModel_40_2.properties;Model;40;755;808;10;0,002;0,003;0,000000e+00;27;17;1;0;
10;2;cocoModel_40_2.properties;Model;40;755;808;10;0,001;0,004;0,000000e+00;25;15;0;0;
10;3;cocoModel_40_2.properties;Model;40;755;808;10;0,002;0,004;0,000000e+00;25;15;0;0;
10;0;cocoModel_40_20.properties;Model;40;4190;4481;10;0,021;0,031;0,000000e+00;71;21;4;0;
10;1;cocoModel_40_20.properties;Model;40;4190;4481;10;0,005;0,025;0,000000e+00;89;45;17;0;
10;2;cocoModel_40_20.properties;Model;40;4190;4481;10;0,007;0,020;0,000000e+00;61;16;1;0;
10;3;cocoModel_40_20.properties;Model;40;4190;4481;10;0,005;0,022;0,000000e+00;61;16;1;0;
10;0;cocoModel_40_21.properties;Model;40;4240;4557;10;0,018;0,031;0,000000e+00;69;18;2;0;
10;1;cocoModel_40_21.properties;Model;40;4240;4557;10;0,006;0,022;0,000000e+00;91;36;10;0;
10;2;cocoModel_40_21.properties;Model;40;4240;4557;10;0,006;0,019;0,000000e+00;52;18;1;0;
10;3;cocoModel_40_21.properties;Model;40;4240;4557;10;0,006;0,020;0,000000e+00;52;18;1;0;
10;0;cocoModel_40_22.properties;Model;40;4212;4501;10;0,016;0,037;0,000000e+00;103;24;5;0;
10;1;cocoModel_40_22.properties;Model;40;4212;4501;10;0,006;0,023;0,000000e+00;115;24;4;0;
10;2;cocoModel_40_22.properties;Model;40;4212;4501;10;0,005;0,021;0,000000e+00;71;16;0;0;
10;3;cocoModel_40_22.properties;Model;40;4212;4501;10;0,006;0,022;0,000000e+00;71;16;0;0;
10;0;cocoModel_40_30.properties;Model;40;5608;6015;10;0,020;0,057;0,000000e+00;128;17;1;0;
10;1;cocoModel_40_30.properties;Model;40;5608;6015;10;0,007;0,036;0,000000e+00;143;20;2;0;
10;2;cocoModel_40_30.properties;Model;40;5608;6015;10;0,007;0,031;0,000000e+00;105;16;0;0;
10;3;cocoModel_40_30.properties;Model;40;5608;6015;10;0,007;0,037;0,000000e+00;105;16;0;0;
10;0;cocoModel_40_31.properties;Model;40;5606;6009;10;0,018;0,046;0,000000e+00;91;32;8;0;
10;1;cocoModel_40_31.properties;Model;40;5606;6009;10;0,007;0,036;0,000000e+00;142;37;11;0;
10;2;cocoModel_40_31.properties;Model;40;5606;6009;10;0,007;0,031;0,000000e+00;80;17;1;0;
10;3;cocoModel_40_31.properties;Model;40;5606;6009;10;0,007;0,035;0,000000e+00;80;17;1;0;
10;0;cocoModel_40_32.properties;Model;40;5338;5681;10;0,016;0,049;0,000000e+00;109;46;15;0;
10;1;cocoModel_40_32.properties;Model;40;5338;5681;10;0,007;0,034;0,000000e+00;122;41;14;0;
10;2;cocoModel_40_32.properties;Model;40;5338;5681;10;0,007;0,030;0,000000e+00;87;25;5;0;
10;3;cocoModel_40_32.properties;Model;40;5338;5681;10;0,007;0,030;0,000000e+00;87;25;5;0;
10;0;cocoModel_40_40.properties;Model;40;6830;7283;10;0,022;0,153;0,000000e+00;126;21;3;0;
10;1;cocoModel_40_40.properties;Model;40;6830;7283;10;0,009;0,098;0,000000e+00;158;27;8;0;
10;2;cocoModel_40_40.properties;Model;40;6830;7283;10;0,009;0,043;0,000000e+00;103;18;1;0;
10;3;cocoModel_40_40.properties;Model;40;6830;7283;10;0,009;0,050;0,000000e+00;103;18;1;0;
10;0;cocoModel_40_41.properties;Model;40;6730;7177;10;0,018;0,066;0,000000e+00;100;17;0;0;
10;1;cocoModel_40_41.properties;Model;40;6730;7177;10;0,009;0,044;0,000000e+00;124;22;6;0;
10;2;cocoModel_40_41.properties;Model;40;6730;7177;10;0,009;0,042;0,000000e+00;90;21;2;0;
10;3;cocoModel_40_41.properties;Model;40;6730;7177;10;0,009;0,044;0,000000e+00;90;21;2;0;
10;0;cocoModel_40_42.properties;Model;40;6682;7109;10;0,023;0,082;0,000000e+00;160;73;30;0;
10;1;cocoModel_40_42.properties;Model;40;6682;7109;10;0,009;0,046;0,000000e+00;134;32;10;0;
10;2;cocoModel_40_42.properties;Model;40;6682;7109;10;0,009;0,044;0,000000e+00;106;19;3;0;
10;3;cocoModel_40_42.properties;Model;40;6682;7109;10;0,009;0,045;0,000000e+00;106;19;3;0;
10;0;cocoModel_640_0.properties;Model;640;10980;11766;10;0,079;0,098;0,000000e+00;86;34;9;0;
10;1;cocoModel_640_0.properties;Model;640;10980;11766;10;0,017;0,068;0,000000e+00;89;17;1;0;
10;2;cocoModel_640_0.properties;Model;640;10980;11766;10;0,017;0,068;0,000000e+00;71;26;5;0;
10;3;cocoModel_640_0.properties;Model;640;10980;11766;10;0,016;0,070;0,000000e+00;71;26;5;0;
10;0;cocoModel_640_1.properties;Model;640;11113;11913;10;0,017;0,129;0,000000e+00;126;31;7;0;
10;1;cocoModel_640_1.properties;Model;640;11113;11913;10;0,016;0,093;0,000000e+00;161;16;1;0;
10;2;cocoModel_640_1.properties;Model;640;11113;11913;10;0,017;0,084;0,000000e+00;127;15;0;0;
10;3;cocoModel_640_1.properties;Model;640;11113;11913;10;0,018;0,089;0,000000e+00;127;15;0;0;
10;0;cocoModel_640_10.properties;Model;640;22088;23648;10;0,069;0,259;0,000000e+00;63;18;3;0;
